pcap_file,mode,ip_version,encryption,dh_group,pfs,traffic_type
tunnel_485_AES-128-CBC_20_Email_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-128-CBC,20,True,Email
tunnel_486_3DES_19_VoIP_IPv4_Tunnel.pcap,Tunnel,IPv4,3DES,19,True,VoIP
tunnel_486_AES-256-GCM_19_Email_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,19,True,Email
tunnel_487_3DES_20_ICMP_IPv4_Transport.pcap,Transport,IPv4,3DES,20,True,ICMP
tunnel_487_AES-256-GCM_20_VoIP_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-GCM,20,True,VoIP
tunnel_488_3DES_20_Web_IPv6_Tunnel.pcap,Tunnel,IPv6,3DES,20,True,Web
tunnel_488_AES-256-CBC_14_ICMP_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,14,True,ICMP
tunnel_489_3DES_14_Video_IPv4_Tunnel.pcap,Tunnel,IPv4,3DES,14,True,Video
tunnel_489_AES-256-GCM_14_Email_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,14,True,Email
tunnel_48_3DES_19_VoIP_IPv6_Transport.pcap,Transport,IPv6,3DES,19,True,VoIP
tunnel_48_3DES_19_VoIP_IPv6_Tunnel.pcap,Tunnel,IPv6,3DES,19,True,VoIP
tunnel_48_AES-256-GCM_20_VoIP_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-GCM,20,True,VoIP
tunnel_490_AES-256-CBC_14_Web_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,14,True,Web
tunnel_490_AES-256-CBC_14_Web_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,14,True,Web
tunnel_491_AES-256-GCM_14_Web_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,14,True,Web
tunnel_491_AES-256-GCM_20_Web_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-GCM,20,True,Web
tunnel_492_AES-256-CBC_14_Web_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,14,True,Web
tunnel_492_AES-256-GCM_19_Video_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,19,True,Video
tunnel_493_AES-128-CBC_14_ICMP_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-128-CBC,14,True,ICMP
tunnel_493_AES-256-GCM_19_Web_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,19,True,Web
tunnel_494_AES-256-GCM_14_Video_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,14,True,Video
tunnel_494_AES-256-GCM_20_Video_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-GCM,20,True,Video
tunnel_495_AES-128-CBC_14_VoIP_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-128-CBC,14,True,VoIP
tunnel_495_AES-256-CBC_20_Email_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,20,True,Email
tunnel_496_AES-256-CBC_14_Web_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-CBC,14,True,Web
tunnel_496_AES-256-CBC_20_Email_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,20,True,Email
tunnel_497_AES-256-GCM_14_Web_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-GCM,14,True,Web
tunnel_497_AES-256-GCM_19_Email_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,19,True,Email
tunnel_498_3DES_14_Email_IPv6_Tunnel.pcap,Tunnel,IPv6,3DES,14,True,Email
tunnel_498_AES-256-GCM_19_Email_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,19,True,Email
tunnel_499_3DES_20_Email_IPv6_Tunnel.pcap,Tunnel,IPv6,3DES,20,True,Email
tunnel_499_AES-128-CBC_19_Email_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-128-CBC,19,True,Email
tunnel_49_3DES_19_ICMP_IPv6_Transport.pcap,Transport,IPv6,3DES,19,True,ICMP
tunnel_49_AES-128-CBC_14_Email_IPv4_Transport.pcap,Transport,IPv4,AES-128-CBC,14,True,Email
tunnel_49_AES-128-CBC_19_VoIP_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-128-CBC,19,True,VoIP
tunnel_4_3DES_14_ICMP_IPv4_Tunnel.pcap,Tunnel,IPv4,3DES,14,True,ICMP
tunnel_4_AES-256-CBC_14_Web_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-CBC,14,True,Web
tunnel_50_3DES_20_ICMP_IPv6_Tunnel.pcap,Tunnel,IPv6,3DES,20,True,ICMP
tunnel_50_AES-256-CBC_14_Email_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,14,True,Email
tunnel_50_AES-256-CBC_20_ICMP_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,20,True,ICMP
tunnel_51_AES-128-CBC_20_Web_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-128-CBC,20,True,Web
tunnel_51_AES-256-CBC_14_ICMP_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,14,True,ICMP
tunnel_51_AES-256-CBC_19_ICMP_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-CBC,19,True,ICMP
tunnel_52_3DES_14_ICMP_IPv6_Transport.pcap,Transport,IPv6,3DES,14,True,ICMP
tunnel_52_AES-256-CBC_19_Web_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,19,True,Web
tunnel_52_AES-256-CBC_20_Web_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,20,True,Web
tunnel_53_AES-128-CBC_14_ICMP_IPv4_Transport.pcap,Transport,IPv4,AES-128-CBC,14,True,ICMP
tunnel_53_AES-128-CBC_14_VoIP_IPv4_Transport.pcap,Transport,IPv4,AES-128-CBC,14,True,VoIP
tunnel_53_AES-256-CBC_19_Email_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,19,True,Email
tunnel_54_AES-256-CBC_14_ICMP_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-CBC,14,True,ICMP
tunnel_54_AES-256-GCM_19_VoIP_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,19,True,VoIP
tunnel_55_AES-128-CBC_14_ICMP_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-128-CBC,14,True,ICMP
tunnel_55_AES-256-CBC_14_Video_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,14,True,Video
tunnel_55_AES-256-CBC_20_Email_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,20,True,Email
tunnel_56_3DES_20_VoIP_IPv4_Tunnel.pcap,Tunnel,IPv4,3DES,20,True,VoIP
tunnel_56_AES-256-CBC_19_VoIP_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,19,True,VoIP
tunnel_56_AES-256-GCM_14_ICMP_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,14,True,ICMP
tunnel_57_AES-128-CBC_20_VoIP_IPv4_Transport.pcap,Transport,IPv4,AES-128-CBC,20,True,VoIP
tunnel_57_AES-256-CBC_14_Video_IPv6_Transport.pcap,Transport,IPv6,AES-256-CBC,14,True,Video
tunnel_57_AES-256-GCM_20_Web_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-GCM,20,True,Web
tunnel_58_3DES_20_VoIP_IPv4_Transport.pcap,Transport,IPv4,3DES,20,True,VoIP
tunnel_58_AES-128-CBC_20_Email_IPv4_Transport.pcap,Transport,IPv4,AES-128-CBC,20,True,Email
tunnel_58_AES-256-GCM_19_Video_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,19,True,Video
tunnel_59_3DES_20_Video_IPv4_Transport.pcap,Transport,IPv4,3DES,20,True,Video
tunnel_59_AES-128-CBC_19_Web_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-128-CBC,19,True,Web
tunnel_59_AES-256-GCM_14_ICMP_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,14,True,ICMP
tunnel_5_3DES_14_Email_IPv6_Transport.pcap,Transport,IPv6,3DES,14,True,Email
tunnel_5_AES-128-CBC_14_Video_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-128-CBC,14,True,Video
tunnel_60_AES-128-CBC_19_VoIP_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-128-CBC,19,True,VoIP
tunnel_60_AES-256-GCM_14_Web_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,14,True,Web
tunnel_61_3DES_19_Web_IPv6_Transport.pcap,Transport,IPv6,3DES,19,True,Web
tunnel_61_AES-128-CBC_20_Video_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-128-CBC,20,True,Video
tunnel_61_AES-256-GCM_14_Email_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-GCM,14,True,Email
tunnel_62_AES-128-CBC_20_Email_IPv6_Transport.pcap,Transport,IPv6,AES-128-CBC,20,True,Email
tunnel_62_AES-256-CBC_14_VoIP_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,14,True,VoIP
tunnel_62_AES-256-GCM_20_Email_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-GCM,20,True,Email
tunnel_63_3DES_14_VoIP_IPv6_Tunnel.pcap,Tunnel,IPv6,3DES,14,True,VoIP
tunnel_63_3DES_20_Web_IPv6_Tunnel.pcap,Tunnel,IPv6,3DES,20,True,Web
tunnel_63_AES-128-CBC_20_VoIP_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-128-CBC,20,True,VoIP
tunnel_64_3DES_20_ICMP_IPv4_Tunnel.pcap,Tunnel,IPv4,3DES,20,True,ICMP
tunnel_64_AES-128-CBC_14_VoIP_IPv4_Transport.pcap,Transport,IPv4,AES-128-CBC,14,True,VoIP
tunnel_64_AES-256-GCM_19_Web_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-GCM,19,True,Web
tunnel_65_3DES_14_Web_IPv6_Tunnel.pcap,Tunnel,IPv6,3DES,14,True,Web
tunnel_65_3DES_19_VoIP_IPv6_Transport.pcap,Transport,IPv6,3DES,19,True,VoIP
tunnel_65_AES-128-CBC_19_Video_IPv6_Transport.pcap,Transport,IPv6,AES-128-CBC,19,True,Video
tunnel_66_AES-128-CBC_19_Email_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-128-CBC,19,True,Email
tunnel_66_AES-128-CBC_20_Web_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-128-CBC,20,True,Web
tunnel_66_AES-256-CBC_19_VoIP_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,19,True,VoIP
tunnel_67_3DES_14_Email_IPv4_Transport.pcap,Transport,IPv4,3DES,14,True,Email
tunnel_67_AES-128-CBC_20_Email_IPv4_Transport.pcap,Transport,IPv4,AES-128-CBC,20,True,Email
tunnel_67_AES-256-CBC_14_Web_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,14,True,Web
tunnel_68_3DES_14_Email_IPv4_Tunnel.pcap,Tunnel,IPv4,3DES,14,True,Email
tunnel_68_3DES_14_Video_IPv4_Transport.pcap,Transport,IPv4,3DES,14,True,Video
tunnel_68_AES-256-CBC_14_VoIP_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,14,True,VoIP
tunnel_69_3DES_14_Email_IPv4_Transport.pcap,Transport,IPv4,3DES,14,True,Email
tunnel_69_AES-128-CBC_14_Web_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-128-CBC,14,True,Web
tunnel_69_AES-256-CBC_20_Email_IPv6_Transport.pcap,Transport,IPv6,AES-256-CBC,20,True,Email
tunnel_6_AES-128-CBC_20_Email_IPv4_Transport.pcap,Transport,IPv4,AES-128-CBC,20,True,Email
tunnel_6_AES-256-CBC_19_Video_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,19,True,Video
tunnel_70_3DES_20_VoIP_IPv6_Tunnel.pcap,Tunnel,IPv6,3DES,20,True,VoIP
tunnel_70_AES-128-CBC_14_Web_IPv4_Transport.pcap,Transport,IPv4,AES-128-CBC,14,True,Web
tunnel_70_AES-128-CBC_20_ICMP_IPv4_Transport.pcap,Transport,IPv4,AES-128-CBC,20,True,ICMP
tunnel_71_3DES_19_ICMP_IPv4_Tunnel.pcap,Tunnel,IPv4,3DES,19,True,ICMP
tunnel_71_3DES_19_ICMP_IPv6_Tunnel.pcap,Tunnel,IPv6,3DES,19,True,ICMP
tunnel_71_AES-128-CBC_14_Web_IPv6_Transport.pcap,Transport,IPv6,AES-128-CBC,14,True,Web
tunnel_72_AES-128-CBC_19_Video_IPv4_Transport.pcap,Transport,IPv4,AES-128-CBC,19,True,Video
tunnel_72_AES-256-CBC_19_Email_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,19,True,Email
tunnel_72_AES-256-GCM_20_VoIP_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-GCM,20,True,VoIP
tunnel_73_AES-128-CBC_19_VoIP_IPv6_Transport.pcap,Transport,IPv6,AES-128-CBC,19,True,VoIP
tunnel_73_AES-128-CBC_19_Web_IPv4_Transport.pcap,Transport,IPv4,AES-128-CBC,19,True,Web
tunnel_73_AES-256-GCM_19_Video_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-GCM,19,True,Video
tunnel_74_AES-256-GCM_14_VoIP_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-GCM,14,True,VoIP
tunnel_74_AES-256-GCM_19_Video_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-GCM,19,True,Video
tunnel_74_AES-256-GCM_19_Web_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,19,True,Web
tunnel_75_AES-128-CBC_14_VoIP_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-128-CBC,14,True,VoIP
tunnel_75_AES-128-CBC_19_Web_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-128-CBC,19,True,Web
tunnel_75_AES-256-CBC_19_ICMP_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,19,True,ICMP
tunnel_76_AES-128-CBC_14_ICMP_IPv4_Transport.pcap,Transport,IPv4,AES-128-CBC,14,True,ICMP
tunnel_76_AES-256-CBC_20_Email_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,20,True,Email
tunnel_76_AES-256-GCM_14_Web_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,14,True,Web
tunnel_77_3DES_19_VoIP_IPv4_Transport.pcap,Transport,IPv4,3DES,19,True,VoIP
tunnel_77_AES-256-GCM_14_Video_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-GCM,14,True,Video
tunnel_77_AES-256-GCM_20_Video_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,20,True,Video
tunnel_78_AES-128-CBC_20_Email_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-128-CBC,20,True,Email
tunnel_78_AES-256-CBC_20_Web_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,20,True,Web
tunnel_78_AES-256-GCM_14_Video_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,14,True,Video
tunnel_79_3DES_19_VoIP_IPv4_Tunnel.pcap,Tunnel,IPv4,3DES,19,True,VoIP
tunnel_79_3DES_20_ICMP_IPv4_Transport.pcap,Transport,IPv4,3DES,20,True,ICMP
tunnel_79_AES-256-CBC_14_Video_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,14,True,Video
tunnel_7_AES-128-CBC_14_ICMP_IPv4_Transport.pcap,Transport,IPv4,AES-128-CBC,14,True,ICMP
tunnel_7_AES-256-CBC_20_Web_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,20,True,Web
tunnel_80_3DES_19_Email_IPv6_Transport.pcap,Transport,IPv6,3DES,19,True,Email
tunnel_80_3DES_19_Web_IPv6_Transport.pcap,Transport,IPv6,3DES,19,True,Web
tunnel_80_AES-256-CBC_14_Email_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,14,True,Email
tunnel_81_3DES_19_Email_IPv6_Transport.pcap,Transport,IPv6,3DES,19,True,Email
tunnel_81_AES-128-CBC_14_Email_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-128-CBC,14,True,Email
tunnel_81_AES-256-GCM_19_VoIP_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-GCM,19,True,VoIP
tunnel_82_AES-128-CBC_19_Video_IPv6_Transport.pcap,Transport,IPv6,AES-128-CBC,19,True,Video
tunnel_82_AES-128-CBC_20_ICMP_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-128-CBC,20,True,ICMP
tunnel_82_AES-256-CBC_14_Video_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,14,True,Video
tunnel_83_3DES_14_Email_IPv4_Transport.pcap,Transport,IPv4,3DES,14,True,Email
tunnel_83_3DES_20_Video_IPv4_Tunnel.pcap,Tunnel,IPv4,3DES,20,True,Video
tunnel_83_AES-256-CBC_19_Web_IPv6_Transport.pcap,Transport,IPv6,AES-256-CBC,19,True,Web
tunnel_84_3DES_14_ICMP_IPv6_Transport.pcap,Transport,IPv6,3DES,14,True,ICMP
tunnel_84_3DES_19_Web_IPv4_Transport.pcap,Transport,IPv4,3DES,19,True,Web
tunnel_84_AES-256-GCM_20_ICMP_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-256-GCM,20,True,ICMP
tunnel_85_3DES_14_Video_IPv4_Tunnel.pcap,Tunnel,IPv4,3DES,14,True,Video
tunnel_85_3DES_14_Web_IPv4_Transport.pcap,Transport,IPv4,3DES,14,True,Web
tunnel_85_AES-128-CBC_20_VoIP_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-128-CBC,20,True,VoIP
tunnel_86_AES-128-CBC_14_Web_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-128-CBC,14,True,Web
tunnel_86_AES-128-CBC_19_Web_IPv6_Transport.pcap,Transport,IPv6,AES-128-CBC,19,True,Web
tunnel_86_AES-256-GCM_20_Email_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,20,True,Email
tunnel_87_3DES_20_Email_IPv6_Transport.pcap,Transport,IPv6,3DES,20,True,Email
tunnel_87_AES-128-CBC_19_VoIP_IPv4_Transport.pcap,Transport,IPv4,AES-128-CBC,19,True,VoIP
tunnel_87_AES-256-GCM_14_VoIP_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,14,True,VoIP
tunnel_88_3DES_20_VoIP_IPv6_Tunnel.pcap,Tunnel,IPv6,3DES,20,True,VoIP
tunnel_88_AES-128-CBC_20_Video_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-128-CBC,20,True,Video
tunnel_88_AES-256-CBC_14_VoIP_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,14,True,VoIP
tunnel_89_3DES_19_Email_IPv6_Transport.pcap,Transport,IPv6,3DES,19,True,Email
tunnel_89_3DES_19_Web_IPv4_Transport.pcap,Transport,IPv4,3DES,19,True,Web
tunnel_89_AES-256-GCM_20_Web_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,20,True,Web
tunnel_8_3DES_19_VoIP_IPv6_Transport.pcap,Transport,IPv6,3DES,19,True,VoIP
tunnel_8_AES-256-GCM_20_Email_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,20,True,Email
tunnel_90_AES-256-CBC_19_Web_IPv6_Transport.pcap,Transport,IPv6,AES-256-CBC,19,True,Web
tunnel_90_AES-256-GCM_19_VoIP_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,19,True,VoIP
tunnel_90_AES-256-GCM_20_Web_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,20,True,Web
tunnel_91_3DES_14_Video_IPv6_Tunnel.pcap,Tunnel,IPv6,3DES,14,True,Video
tunnel_91_AES-128-CBC_19_Video_IPv6_Transport.pcap,Transport,IPv6,AES-128-CBC,19,True,Video
tunnel_91_AES-256-CBC_19_Web_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,19,True,Web
tunnel_92_3DES_19_ICMP_IPv6_Tunnel.pcap,Tunnel,IPv6,3DES,19,True,ICMP
tunnel_92_AES-128-CBC_14_ICMP_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-128-CBC,14,True,ICMP
tunnel_92_AES-256-GCM_20_VoIP_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,20,True,VoIP
tunnel_93_AES-256-CBC_14_ICMP_IPv6_Transport.pcap,Transport,IPv6,AES-256-CBC,14,True,ICMP
tunnel_93_AES-256-GCM_14_VoIP_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,14,True,VoIP
tunnel_93_AES-256-GCM_19_Video_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-GCM,19,True,Video
tunnel_94_3DES_20_Email_IPv4_Transport.pcap,Transport,IPv4,3DES,20,True,Email
tunnel_94_AES-256-CBC_19_VoIP_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,19,True,VoIP
tunnel_94_AES-256-GCM_20_Web_IPv6_Transport.pcap,Transport,IPv6,AES-256-GCM,20,True,Web
tunnel_95_3DES_14_Email_IPv4_Transport.pcap,Transport,IPv4,3DES,14,True,Email
tunnel_95_AES-128-CBC_14_Email_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-128-CBC,14,True,Email
tunnel_95_AES-128-CBC_19_Email_IPv4_Transport.pcap,Transport,IPv4,AES-128-CBC,19,True,Email
tunnel_96_3DES_14_Email_IPv4_Transport.pcap,Transport,IPv4,3DES,14,True,Email
tunnel_96_AES-128-CBC_19_Web_IPv4_Transport.pcap,Transport,IPv4,AES-128-CBC,19,True,Web
tunnel_96_AES-256-CBC_19_Video_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-CBC,19,True,Video
tunnel_97_3DES_14_Video_IPv6_Transport.pcap,Transport,IPv6,3DES,14,True,Video
tunnel_97_3DES_20_ICMP_IPv6_Tunnel.pcap,Tunnel,IPv6,3DES,20,True,ICMP
tunnel_97_AES-128-CBC_14_ICMP_IPv4_Tunnel.pcap,Tunnel,IPv4,AES-128-CBC,14,True,ICMP
tunnel_98_3DES_14_VoIP_IPv6_Tunnel.pcap,Tunnel,IPv6,3DES,14,True,VoIP
tunnel_98_AES-128-CBC_20_Email_IPv4_Transport.pcap,Transport,IPv4,AES-128-CBC,20,True,Email
tunnel_98_AES-256-GCM_14_VoIP_IPv6_Tunnel.pcap,Tunnel,IPv6,AES-256-GCM,14,True,VoIP
tunnel_99_AES-256-CBC_14_Video_IPv4_Transport.pcap,Transport,IPv4,AES-256-CBC,14,True,Video
tunnel_99_AES-256-CBC_19_Video_IPv6_Transport.pcap,Transport,IPv6,AES-256-CBC,19,True,Video
tunnel_99_AES-256-GCM_20_VoIP_IPv4_Transport.pcap,Transport,IPv4,AES-256-GCM,20,True,VoIP
tunnel_9_AES-128-CBC_14_Email_IPv6_Transport.pcap,Transport,IPv6,AES-128-CBC,14,True,Email
tunnel_9_AES-128-CBC_19_Email_IPv6_Transport.pcap,Transport,IPv6,AES-128-CBC,19,True,Email
